Random Walk,Bias Instability
0.0011416256900198065,0.00024125798052682134
Tau,AllanDev,AllanDevError,AllanDevN
290.71,0.0002817235693774511,1.5375624488595882e-07,3357228.0
295.44,0.00028256902732900753,1.5423940271668025e-07,3356282.0
300.24,0.00028340631184405263,1.5471856051861243e-07,3355322.0
305.12,0.0002842175512247928,1.5518400798557852e-07,3354346.0
310.09,0.00028501750817670236,1.5564385076336271e-07,3353352.0
315.13,0.0002857866989667764,1.5608735577378668e-07,3352344.0
320.26,0.00028651679999530444,1.5651006523511426e-07,3351318.0
325.47,0.0002872131855004912,1.569148625302694e-07,3350276.0
330.76,0.0002879097712392271,1.5732027472838382e-07,3349218.0
336.14,0.0002886402247765088,1.5774475200376153e-07,3348142.0
341.61,0.0002893642723847157,1.5816629362075034e-07,3347048.0
347.16,0.00029009055412591297,1.5858957782324159e-07,3345938.0
352.81,0.0002908324402801131,1.5902201445354946e-07,3344808.0
358.55,0.0002915681720735358,1.5945166526422935e-07,3343660.0
364.38,0.0002923002155926691,1.5987988143026938e-07,3342494.0
370.31,0.0002930397650652948,1.6031283791394406e-07,3341308.0
376.33,0.00029381484204648754,1.6076582577234886e-07,3340104.0
382.45,0.0002946250193679296,1.6123867429645398e-07,3338880.0
388.67,0.000295468012378887,1.6173014842524833e-07,3337636.0
394.99,0.00029631527337821336,1.622246342179836e-07,3336372.0
401.42,0.00029716407593739075,1.6272069402248575e-07,3335086.0
407.95,0.0002979836892778612,1.6320145425494094e-07,3333780.0
414.58,0.0002987757931585302,1.6366783076020431e-07,3332454.0
421.33,0.0002995447741224269,1.6412232145336157e-07,3331104.0
428.18,0.0003003252110486807,1.6458377545962013e-07,3329734.0
435.14,0.00030109781493436826,1.6504167825143726e-07,3328342.0
442.22,0.00030185661515741126,1.6549280889999967e-07,3326926.0
449.42,0.0003026205224256543,1.6594753844505948e-07,3325486.0
456.73,0.00030337920616087786,1.664001583349392e-07,3324024.0
464.15,0.0003041313522793186,1.6684995118393754e-07,3322540.0
471.7,0.0003048720483452145,1.672943251268667e-07,3321030.0
479.38,0.00030562882173286535,1.6774839096807174e-07,3319494.0
487.17,0.00030637743581180086,1.6819875419378866e-07,3317936.0
495.1,0.00030712667589486087,1.6865039392626924e-07,3316350.0
503.15,0.0003079085636185309,1.6912080345949186e-07,3314740.0
511.33,0.00030870461322697216,1.6959989737981853e-07,3313104.0
519.65,0.00030954009578952813,1.7010162692748087e-07,3311440.0
528.1,0.00031041153298966566,1.7062405269467674e-07,3309750.0
536.69,0.0003113131601580588,1.711640795667495e-07,3308032.0
545.42,0.00031224418065003994,1.7172129067457767e-07,3306286.0
554.29,0.00031322648752051587,1.7230775091194463e-07,3304512.0
563.31,0.00031425091719612094,1.729185020592592e-07,3302708.0
572.47,0.0003153049883515461,1.735466507241211e-07,3300876.0
581.78,0.00031639034777320753,1.7419317961649304e-07,3299014.0
591.25,0.000317523081272037,1.7486702580291787e-07,3297120.0
600.86,0.0003187144640681299,1.7557432831069545e-07,3295198.0
610.64,0.00031997951988574087,1.7632356566148055e-07,3293242.0
620.57,0.0003212995693443868,1.7710438390926973e-07,3291256.0
630.66,0.0003226726584322117,1.7791579996163333e-07,3289238.0
640.92,0.00032410241354233286,1.7875990939439438e-07,3287186.0
651.34,0.0003255744378683858,1.7962875923684272e-07,3285102.0
661.94,0.0003270737557583754,1.8051423165246613e-07,3282982.0
672.7,0.000328598730624133,1.8141534443146994e-07,3280830.0
683.65,0.0003301687813776249,1.8234301868936297e-07,3278640.0
694.77,0.0003317983714488392,1.8330517713219206e-07,3276416.0
706.07,0.00033348204631194036,1.84298913021777e-07,3274156.0
717.55,0.0003352152180710536,1.8532174048408174e-07,3271860.0
729.22,0.0003370121399961654,1.8638164815380684e-07,3269526.0
741.08,0.00033887570431080026,1.874802959119077e-07,3267154.0
753.14,0.0003407856762994822,1.8860660571485e-07,3264742.0
765.39,0.00034273559057026326,1.8975699293404742e-07,3262292.0
777.84,0.00034474557238246107,1.9094271182009592e-07,3259802.0
790.49,0.0003468313931177337,1.9217256519804895e-07,3257272.0
803.35,0.0003490024953423303,1.9345192256424408e-07,3254700.0
816.41,0.00035127165018679064,1.9478789146953616e-07,3252088.0
829.69,0.00035365816168767515,1.9619139654366714e-07,3249432.0
843.19,0.00035616668098403397,1.9766513277264428e-07,3246732.0
856.9,0.00035878263309957757,1.9920106658200697e-07,3243990.0
870.84,0.00036150315113034576,2.0079784065523589e-07,3241202.0
885.0,0.00036432160232020334,2.0245182196561187e-07,3238370.0
899.4,0.00036721681226523095,2.0415147653443988e-07,3235490.0
914.03,0.0003701987131542005,2.0590236679794526e-07,3232564.0
928.89,0.0003732550641834998,2.0769779143746054e-07,3229592.0
944.0,0.0003763785526575298,2.0953391237075267e-07,3226570.0
959.36,0.0003795860604015114,2.114202357863239e-07,3223498.0
974.96,0.00038288976324286347,2.1336359972526334e-07,3220378.0
990.82,0.00038626141720936357,2.153485216019501e-07,3217206.0
1006.93,0.0003896843587166852,2.1736575254127442e-07,3213984.0
1023.31,0.00039316872330436497,2.194211855180946e-07,3210708.0
1039.96,0.00039670648567096274,2.215104542699389e-07,3207378.0
1056.87,0.0004002864574922414,2.2362734859324055e-07,3203996.0
1074.06,0.00040391688568916154,2.2577671936558875e-07,3200558.0
1091.53,0.0004075805327799838,2.2794904001964104e-07,3197064.0
1109.28,0.0004112635320397407,2.301366509906048e-07,3193514.0
1127.33,0.0004149751668773928,2.3234498429368859e-07,3189904.0
1145.66,0.00041872527444706745,2.3457950713548926e-07,3186238.0
1164.3,0.00042251811432529975,2.368429405154941e-07,3182510.0
1183.24,0.00042634906126309645,2.3913273845309214e-07,3178722.0
1202.48,0.00043022140923076126,2.414508682023471e-07,3174874.0
1222.04,0.0004341554970290611,2.438090293068476e-07,3170962.0
1241.92,0.0004381536784294676,2.46208697316885e-07,3166986.0
1262.12,0.00044222171250222776,2.4865326908734577e-07,3162946.0
1282.64,0.000446351171684708,2.5113817113641687e-07,3158842.0
1303.51,0.0004505423551792922,2.536639755973141e-07,3154668.0
1324.71,0.00045478323017317127,2.562239149399023e-07,3150428.0
1346.26,0.0004590726871439293,2.5881768667212843e-07,3146118.0
1368.15,0.00046340906261770754,2.6144443501263597e-07,3141740.0
1390.41,0.00046778183220567786,2.640986349223119e-07,3137288.0
1413.02,0.0004721879242918799,2.6677854395295227e-07,3132766.0
1436.0,0.0004766409537256181,2.6949218866450614e-07,3128170.0
1459.36,0.0004811371898380125,2.722377277263837e-07,3123498.0
1483.1,0.00048568361181523963,2.750192972852002e-07,3118750.0
1507.22,0.0004902812803207378,2.7783769524348116e-07,3113926.0
1531.74,0.0004949355116853452,2.806963193872802e-07,3109022.0
1556.65,0.0004996539942882047,2.835996620545752e-07,3104040.0
1581.97,0.0005044287019049479,2.8654358059715477e-07,3098976.0
1607.7,0.0005092490215641391,2.89522273241567e-07,3093830.0
1633.85,0.0005141059056264611,2.9253090798168386e-07,3088600.0
1660.42,0.0005189941331195169,2.955667274024627e-07,3083286.0
1687.43,0.0005239086505630336,2.9862725717832216e-07,3077884.0
1714.88,0.0005288001373580356,3.0168457477255975e-07,3072394.0
1742.77,0.000533683643983407,3.0474741668192295e-07,3066816.0
1771.12,0.0005385718472497738,3.078233966255997e-07,3061146.0
1799.92,0.0005434901015207483,3.1092711458899903e-07,3055386.0
1829.2,0.0005484185363093859,3.1404773845069144e-07,3049530.0
1858.95,0.0005533535123891387,3.171832977546554e-07,3043580.0
1889.19,0.0005582983713724655,3.2033613405052877e-07,3037532.0
1919.92,0.0005632658051851774,3.2351376694287194e-07,3031386.0
1951.14,0.0005682435876467394,3.2670942327776255e-07,3025142.0
1982.88,0.000573262408079716,3.299413329473072e-07,3018794.0
2015.13,0.0005783400329999148,3.3321993300977173e-07,3012344.0
2047.91,0.0005834852105934176,3.365508404699956e-07,3005788.0
2081.22,0.0005887018862994785,3.399367135824358e-07,2999126.0
2115.07,0.0005939767518894001,3.4337037046137297e-07,2992356.0
2149.47,0.0005992853907060968,3.468381799048792e-07,2985476.0
2184.43,0.0006046451095019226,3.5035063487495463e-07,2978484.0
2219.96,0.0006100400295885201,3.53899037676773e-07,2971378.0
2256.07,0.000615467174999996,3.5748215498522566e-07,2964156.0
2292.76,0.0006209243430233467,3.610990865240607e-07,2956818.0
2330.06,0.0006264255957150635,3.647587753626564e-07,2949358.0
2367.96,0.0006319605803615981,3.6845549801976454e-07,2941778.0
2406.47,0.0006375195961829274,3.721841372365311e-07,2934076.0
2445.61,0.0006430898388806697,3.7593787535621254e-07,2926248.0
2485.39,0.00064866655609204,3.7971445908366026e-07,2918292.0
2525.82,0.0006542778605667608,3.835308995118783e-07,2910206.0
2566.9,0.0006599354385607296,3.873945394890397e-07,2901990.0
2608.65,0.0006656210379833015,3.91295443241258e-07,2893640.0
2651.08,0.0006713238008496455,3.9522785478162874e-07,2885154.0
2694.2,0.0006770764791414011,3.992117113038338e-07,2876530.0
2738.02,0.0006828816654097512,4.0324927646639056e-07,2867766.0
2782.55,0.0006887630065304792,4.073552979477722e-07,2858860.0
2827.81,0.0006947228109097481,4.11532139764741e-07,2849808.0
2873.81,0.0007007537516016002,4.1577634640031276e-07,2840608.0
2920.55,0.0007068196584057516,4.2006717215164715e-07,2831260.0
2968.05,0.0007129485728837273,4.244222736934478e-07,2821760.0
3016.33,0.0007191595311998593,4.288540853050194e-07,2812104.0
3065.39,0.0007254326223468624,4.333515838557392e-07,2802292.0
3115.25,0.000731772784053532,4.379188703555393e-07,2792320.0
3165.92,0.0007381906370918808,4.425633562940075e-07,2782186.0
3217.41,0.0007446915335570528,4.4728937006267014e-07,2771888.0
3269.74,0.0007512954211259566,4.521102484246761e-07,2761422.0
3322.93,0.0007579991409290526,4.570255380700901e-07,2750784.0
3376.98,0.0007648212263120555,4.620475924647991e-07,2739974.0
3431.9,0.0007718034456651352,4.672031271417868e-07,2728990.0
3487.72,0.000778963414073239,4.725048122376297e-07,2717826.0
3544.45,0.0007862894158821009,4.779473067263139e-07,2706480.0
3602.1,0.0007937748434476455,4.835283861506851e-07,2694950.0
3660.69,0.0008014359011627865,4.892599660957617e-07,2683232.0
3720.23,0.0008092769197943912,4.951466803145183e-07,2671324.0
3780.74,0.000817289118139198,5.011854090798448e-07,2659222.0
3842.24,0.0008254757787917815,5.073804892022717e-07,2646922.0
3904.73,0.0008338402011797599,5.13735991129329e-07,2634424.0
3968.24,0.0008423826725775356,5.202548119843698e-07,2621722.0
4032.78,0.0008511020912967102,5.269387045809845e-07,2608814.0
4098.38,0.0008600021266466336,5.337928823570693e-07,2595694.0
4165.04,0.0008690749461873373,5.408149257431457e-07,2582362.0
4232.78,0.0008783203298800595,5.480076302199888e-07,2568814.0
4301.63,0.0008877440814560212,5.553778997980246e-07,2555044.0
4371.6,0.0008973447402745555,5.629278253254259e-07,2541050.0
4442.7,0.0009071215880157114,5.706600765849467e-07,2526830.0
4514.96,0.0009170827862728199,5.78583508753351e-07,2512378.0
4588.4,0.0009272259805093065,5.86700319008618e-07,2497690.0
4663.03,0.0009375511855686775,5.950141141037886e-07,2482764.0
4738.87,0.0009480676044354865,6.035347464255674e-07,2467596.0
4815.95,0.0009587769524254709,6.122677898439426e-07,2452180.0
4894.28,0.0009696794476843756,6.212175769076839e-07,2436514.0
4973.89,0.0009807763919218986,6.303898424129331e-07,2420592.0
5054.79,0.0009920695890340777,6.397903621476228e-07,2404412.0
5137.01,0.0010035805831615971,6.494384520442096e-07,2387968.0
5220.56,0.0010153167412620921,6.59344127784832e-07,2371258.0
5305.48,0.0010272802407949194,6.69515185067895e-07,2354274.0
5391.77,0.0010394934623639573,6.799718274609139e-07,2337016.0
5479.47,0.001051982923601431,6.907386358710728e-07,2319476.0
5568.59,0.0010647574520208838,7.018282701162207e-07,2301652.0
5659.17,0.0010778423169386547,7.132656328772921e-07,2283536.0
5751.21,0.0010912619737199957,7.250745265659239e-07,2265128.0
5844.76,0.0011050335185196728,7.372761178973781e-07,2246418.0
5939.82,0.0011191837957152597,7.498971808594032e-07,2227406.0
6036.43,0.0011337192083666374,7.629528671980018e-07,2208084.0
6134.62,0.0011486710956152342,7.764755329471204e-07,2188446.0
6234.4,0.0011640544396821963,7.904867225846509e-07,2168490.0
6335.8,0.0011798938259532453,8.050160916050055e-07,2148210.0
6438.85,0.0011962018935758822,8.200861827571219e-07,2127600.0
6543.58,0.0012129920836297426,8.357210868442153e-07,2106654.0
6650.01,0.0012302817625616362,8.51948286292394e-07,2085368.0
6758.18,0.0012480935685572508,8.688009470552172e-07,2063734.0
6868.1,0.0012664492932612892,8.863117846456863e-07,2041750.0
6979.81,0.0012853307935710495,9.044881390910441e-07,2019408.0
7093.34,0.0013047196345036388,9.233377071459309e-07,1996702.0
7208.71,0.0013245500852154249,9.428350866392168e-07,1973628.0
7325.96,0.0013447645855083636,9.629619721948765e-07,1950178.0
7445.12,0.0013653170352337146,9.837083578336042e-07,1926346.0
7566.21,0.0013861496408572181,1.0050559697019868e-06,1902128.0
7689.28,0.0014072380844459577,1.0270131112192766e-06,1877514.0
7814.35,0.001428609178885031,1.049625390663645e-06,1852500.0
7941.45,0.001450213745365894,1.0728851527456188e-06,1827080.0
8070.62,0.0014719408913029597,1.0967404355557312e-06,1801246.0
8201.88,0.0014937776786948462,1.121211441419702e-06,1774994.0
8335.29,0.0015157114234926926,1.1463231274787355e-06,1748312.0
8470.86,0.0015378778771751205,1.17221272923806e-06,1721198.0
8608.64,0.0015602908052749914,1.1989325240892257e-06,1693642.0
8748.66,0.00158292872765838,1.2265098794603683e-06,1665638.0
8890.96,0.001605862494912175,1.2550482000591807e-06,1637178.0
9035.57,0.0016292283745532887,1.2847078415779193e-06,1608256.0
9182.54,0.0016529646968094234,1.3155019375840441e-06,1578862.0
9331.89,0.0016770235709570888,1.3474559589924436e-06,1548992.0
9483.68,0.0017014213817029777,1.3806554985045414e-06,1518634.0
9637.93,0.001726345939528437,1.4153305651380887e-06,1487784.0
9794.69,0.0017518584262080307,1.4516231987881359e-06,1456432.0
9954.0,0.0017779962814949265,1.489666156470557e-06,1424570.0
10115.91,0.0018046383464864304,1.5294709702300707e-06,1392188.0
10280.44,0.0018316403112091384,1.5710333706643769e-06,1359282.0
10447.65,0.0018590430013786863,1.6145216639843623e-06,1325840.0
10617.59,0.0018862492448201858,1.659559004080007e-06,1291852.0
10790.28,0.0019133849488309955,1.7063985667987387e-06,1257314.0
10965.79,0.0019404560440357283,1.755215872802779e-06,1222212.0
11144.15,0.0019670688800475207,1.8058362883807306e-06,1186540.0
11325.41,0.001993390302489182,1.8586133256278393e-06,1150288.0
11509.62,0.002019761017208802,1.9141034500327506e-06,1113446.0
11696.82,0.002045972512009527,1.972388438051484e-06,1076006.0
11887.07,0.002071773056699998,2.033539950728836e-06,1037956.0
12080.42,0.002096792848290859,2.097541804427582e-06,999286.0
12276.91,0.00212075355920844,2.164498565763308e-06,959988.0
12476.59,0.0021435808382831364,2.2347743566187126e-06,920052.0
12679.52,0.0021648944978716555,2.3084858107724843e-06,879466.0
12885.76,0.0021845386175513466,2.3860593122255713e-06,838218.0
13095.35,0.002202155694368378,2.4677983121916587e-06,796300.0
13308.34,0.0022172237612397556,2.553934120301742e-06,753702.0
13524.8,0.00222887773133692,2.644427788136778e-06,710410.0
13744.79,0.00223807072455659,2.7415893352928965e-06,666412.0
13968.35,0.0022455914040560455,2.8480020888854074e-06,621700.0
14195.54,0.002251626393942354,2.9661037626535805e-06,576262.0
14426.43,0.00225724315318167,3.1003162491988314e-06,530084.0
14661.08,0.002263705297917443,3.256695076327592e-06,483154.0
14899.55,0.002272136334457566,3.4431841666728837e-06,435460.0
15141.89,0.002282757746422213,3.6695163879007006e-06,386992.0
15388.17,0.002294979285130005,3.9490269005579385e-06,337736.0
15638.46,0.002307484025829937,4.302148308646839e-06,287678.0
15892.82,0.0023198879001324803,4.767279872147054e-06,236806.0
16151.32,0.002334668168935706,5.426438859002163e-06,185106.0
16414.02,0.0023513180063394084,6.4579591503375995e-06,132566.0
16681.0,0.0023706286405491693,8.425257916893351e-06,79170.0
16952.32,0.0023981307545263607,1.5195705453109617e-05,24906.0
