Random Walk,Bias Instability
0.000740929356813754,0.00017206096063591956
Tau,AllanDev,AllanDevError,AllanDevN
290.71,0.00019394216832944257,1.0584779822742928e-07,3357228.0
295.44,0.00019446691403135683,1.0614914504917983e-07,3356282.0
300.24,0.0001950001068125839,1.064554124807922e-07,3355322.0
305.12,0.00019554428904579055,1.0676802464185456e-07,3354346.0
310.09,0.00019609301423672654,1.0708349826943655e-07,3353352.0
315.13,0.00019664211185708893,1.0739949544367842e-07,3352344.0
320.26,0.00019718996565442696,1.0771519990726577e-07,3351318.0
325.47,0.0001977393349662411,1.0803208950517192e-07,3350276.0
330.76,0.00019829181784691488,1.0835104041726595e-07,3349218.0
336.14,0.00019884296775092336,1.0866965842979116e-07,3348142.0
341.61,0.00019939880009646523,1.0899123414155353e-07,3347048.0
347.16,0.00019996293590924153,1.0931771867476254e-07,3345938.0
352.81,0.00020054480559949934,1.0965433891732378e-07,3344808.0
358.55,0.00020114097527349634,1.0999919240890701e-07,3343660.0
364.38,0.00020174983630243847,1.1035140648530913e-07,3342494.0
370.31,0.0002023786283924613,1.107149817824139e-07,3341308.0
376.33,0.00020302777672820144,1.1109012721443483e-07,3340104.0
382.45,0.00020369032332087043,1.1147307777775311e-07,3338880.0
388.67,0.00020436780415650842,1.1186468218153549e-07,3337636.0
394.99,0.0002050559600972918,1.122626172513942e-07,3336372.0
401.42,0.00020575040997266355,1.1266452514676313e-07,3335086.0
407.95,0.00020644802182659348,1.1306866316007803e-07,3333780.0
414.58,0.0002071522293634043,1.1347691745247635e-07,3332454.0
421.33,0.00020786347298941594,1.1388960409116637e-07,3331104.0
428.18,0.0002085781213729158,1.1430467183877193e-07,3329734.0
435.14,0.00020929104527033776,1.1471934913225228e-07,3328342.0
442.22,0.00021000632284992788,1.1513591059474069e-07,3326926.0
449.42,0.00021073077876340826,1.1555810468534652e-07,3325486.0
456.73,0.00021146786154434497,1.1598779655672951e-07,3324024.0
464.15,0.00021223277664283435,1.1643333762566655e-07,3322540.0
471.7,0.00021302065151426551,1.1689213992097972e-07,3321030.0
479.38,0.00021381078620843724,1.1735285682393117e-07,3319494.0
487.17,0.0002145993245648314,1.1781330745520539e-07,3317936.0
495.1,0.00021538691435106722,1.1827395925812162e-07,3316350.0
503.15,0.0002161588995038112,1.1872669707327359e-07,3314740.0
511.33,0.0002169162783721984,1.1917210490433533e-07,3313104.0
519.65,0.00021765856818176642,1.1960995381870987e-07,3311440.0
528.1,0.00021838466098279377,1.2003959886528395e-07,3309750.0
536.69,0.00021908871334878872,1.204578628952577e-07,3308032.0
545.42,0.00021978652251714777,1.208734306623399e-07,3306286.0
554.29,0.00022046138380186852,1.212771164614451e-07,3304512.0
563.31,0.00022110353576414106,1.2166358190923064e-07,3302708.0
572.47,0.0002217150309985174,1.22033911503128e-07,3300876.0
581.78,0.0002223067817068572,1.2239414200962022e-07,3299014.0
591.25,0.00022289159611861082,1.227513613611407e-07,3297120.0
600.86,0.0002234722624995815,1.2310703406309218e-07,3295198.0
610.64,0.00022403231860436865,1.234522048593506e-07,3293242.0
620.57,0.00022456199631083726,1.237814108721629e-07,3291256.0
630.66,0.00022506883504375588,1.2409883758916366e-07,3289238.0
640.92,0.00022555126224119924,1.244036499492519e-07,3287186.0
651.34,0.00022599742522999499,1.2468926415284486e-07,3285102.0
661.94,0.00022641906481039116,1.249622227284773e-07,3282982.0
672.7,0.0002268032076969356,1.2521527993839417e-07,3280830.0
683.65,0.00022713216113917078,1.2543876417009402e-07,3278640.0
694.77,0.00022744710623933065,1.2565532469418295e-07,3276416.0
706.07,0.00022774646687765746,1.258641259830831e-07,3274156.0
717.55,0.00022801455934051118,1.2605649360387244e-07,3271860.0
729.22,0.00022824888711127107,1.2623107217904655e-07,3269526.0
741.08,0.0002284571971098322,1.2639213249136814e-07,3267154.0
753.14,0.00022863871547295673,1.2653927397600322e-07,3264742.0
765.39,0.00022882360748313757,1.2668914715298406e-07,3262292.0
777.84,0.0002290272417189446,1.2685030967120467e-07,3259802.0
790.49,0.00022924175017434152,1.2701841890805758e-07,3257272.0
803.35,0.00022949449051195566,1.2720869048197522e-07,3254700.0
816.41,0.0002297652174931361,1.2740988982381127e-07,3252088.0
829.69,0.00023003815708185247,1.276133628044952e-07,3249432.0
843.19,0.00023031951466372197,1.2782256139275538e-07,3246732.0
856.9,0.00023061992290770585,1.2804336213655298e-07,3243990.0
870.84,0.00023095701601399404,1.2828565934979983e-07,3241202.0
885.0,0.0002313193207025012,1.2854307192827157e-07,3238370.0
899.4,0.00023166041295962896,1.2878989681476589e-07,3235490.0
914.03,0.0002319694092602563,1.2902003355023283e-07,3232564.0
928.89,0.00023223265488069784,1.2922586763529085e-07,3229592.0
944.0,0.0002324739596763047,1.2942070676279861e-07,3226570.0
959.36,0.00023272469205118162,1.2962201302839132e-07,3223498.0
974.96,0.0002329463244908093,1.2980829237945088e-07,3220378.0
990.82,0.00023313863231884212,1.2997948425936184e-07,3217206.0
1006.93,0.0002333032873769909,1.3013646428627232e-07,3213984.0
1023.31,0.00023346791610239664,1.302947154623227e-07,3210708.0
1039.96,0.0002336419667144933,1.3045952121482429e-07,3207378.0
1056.87,0.00023381410162393756,1.3062452309140418e-07,3203996.0
1074.06,0.00023396268416249903,1.3077771481142572e-07,3200558.0
1091.53,0.00023406302413973926,1.3090527482466615e-07,3197064.0
1109.28,0.00023412057559672001,1.3101021850538263e-07,3193514.0
1127.33,0.00023414860929348296,1.3110002547395113e-07,3189904.0
1145.66,0.0002341367746904257,1.3116879386299443e-07,3186238.0
1164.3,0.0002340932722602548,1.3122121177111633e-07,3182510.0
1183.24,0.0002339702677687461,1.3123038357909565e-07,3178722.0
1202.48,0.00023378621063337442,1.3120658879364987e-07,3174874.0
1222.04,0.00023350473697957098,1.3112943093227539e-07,3170962.0
1241.92,0.00023312789702026893,1.3099996339029951e-07,3166986.0
1262.12,0.0002327356065453787,1.3086302134077858e-07,3162946.0
1282.64,0.00023237143554118473,1.3074310329665531e-07,3158842.0
1303.51,0.00023199817741290213,1.3061941754725527e-07,3154668.0
1324.71,0.00023155342832114628,1.304567142891544e-07,3150428.0
1346.26,0.00023110012743402783,1.3029047914879883e-07,3146118.0
1368.15,0.00023064283042070164,1.3012323097099349e-07,3141740.0
1390.41,0.00023013426157504158,1.2992839855332248e-07,3137288.0
1413.02,0.00022958209490941348,1.2971017225705677e-07,3132766.0
1436.0,0.00022905508503106895,1.295074535816992e-07,3128170.0
1459.36,0.00022854936893567477,1.2931812835606195e-07,3123498.0
1483.1,0.00022808476945091686,1.2915344782049284e-07,3118750.0
1507.22,0.0002276637378798195,1.2901485486385512e-07,3113926.0
1531.74,0.0002272630093172875,1.2888929717533667e-07,3109022.0
1556.65,0.00022684339734614555,1.2875452125290315e-07,3104040.0
1581.97,0.00022645996589511314,1.2864186602475082e-07,3098976.0
1607.7,0.00022613234878146365,1.2856254779159822e-07,3093830.0
1633.85,0.00022583050267373776,1.284995976006317e-07,3088600.0
1660.42,0.00022563959450341473,1.28501561508856e-07,3083286.0
1687.43,0.00022551921038032816,1.285456599438144e-07,3077884.0
1714.88,0.00022546606463267311,1.286301364711944e-07,3072394.0
1742.77,0.00022546553316892922,1.287467576693804e-07,3066816.0
1771.12,0.00022554072842686842,1.289089161572393e-07,3061146.0
1799.92,0.00022567221175355418,1.2910558894653847e-07,3055386.0
1829.2,0.00022587219681369412,1.2934400989723823e-07,3049530.0
1858.95,0.0002260754888560242,1.295869051002288e-07,3043580.0
1889.19,0.00022626323650773626,1.2982357495055972e-07,3037532.0
1919.92,0.00022642668243733473,1.3004898983277965e-07,3031386.0
1951.14,0.0002266204874879053,1.3029456095882402e-07,3025142.0
1982.88,0.00022683068985110278,1.3055246447002846e-07,3018794.0
2015.13,0.0002271128395772869,1.308547236425076e-07,3012344.0
2047.91,0.00022748430042220924,1.312116076137735e-07,3005788.0
2081.22,0.00022784271040783262,1.3156421610368786e-07,2999126.0
2115.07,0.00022816881417792858,1.3190147594631078e-07,2992356.0
2149.47,0.0002284974023798489,1.322435426984844e-07,2985476.0
2184.43,0.00022887420359716797,1.3261700339033744e-07,2978484.0
2219.96,0.00022937693926973655,1.3306713352492266e-07,2971378.0
2256.07,0.0002299358533259929,1.3355377458650534e-07,2964156.0
2292.76,0.00023050483917774119,1.3405028777125626e-07,2956818.0
2330.06,0.0002310543029143714,1.3453965666443428e-07,2949358.0
2367.96,0.0002316319063827433,1.350496408726751e-07,2941778.0
2406.47,0.00023223706504964605,1.3558007033409742e-07,2934076.0
2445.61,0.0002328815868282714,1.361380691602703e-07,2926248.0
2485.39,0.00023360941944827897,1.367495726572725e-07,2918292.0
2525.82,0.00023437660179887205,1.3738913438793717e-07,2910206.0
2566.9,0.00023513838610797805,1.3803066403155984e-07,2901990.0
2608.65,0.00023597291049577853,1.3872026173501412e-07,2893640.0
2651.08,0.00023691881398732473,1.3948099931971529e-07,2885154.0
2694.2,0.0002378680923236651,1.4024963372162455e-07,2876530.0
2738.02,0.00023878704062470276,1.4100642357074333e-07,2867766.0
2782.55,0.00023976785634309468,1.4180597046136195e-07,2858860.0
2827.81,0.00024082685315778956,1.4265832161614368e-07,2849808.0
2873.81,0.00024201129855513958,1.4359191552078655e-07,2840608.0
2920.55,0.0002432919520234192,1.445898696765793e-07,2831260.0
2968.05,0.00024460141004541033,1.4561258770767912e-07,2821760.0
3016.33,0.00024593105870868214,1.4665527557514424e-07,2812104.0
3065.39,0.0002472870299910184,1.477218184190652e-07,2802292.0
3115.25,0.00024871328612827804,1.488388796046587e-07,2792320.0
3165.92,0.0002502273857357458,1.5001744278978601e-07,2782186.0
3217.41,0.00025180414689429616,1.5124291490939713e-07,2771888.0
3269.74,0.00025341044225755895,1.5249588215347868e-07,2761422.0
3322.93,0.0002549049180687891,1.536915427032187e-07,2750784.0
3376.98,0.0002562203336807535,1.5478909873954887e-07,2739974.0
3431.9,0.00025735732078747313,1.5578855697012208e-07,2728990.0
3487.72,0.00025833315111586003,1.5670011563762365e-07,2717826.0
3544.45,0.0002591021231334028,1.5749564907948377e-07,2706480.0
3602.1,0.0002596652310098999,1.5817521949212908e-07,2694950.0
3660.69,0.0002600409796086976,1.587496151373655e-07,2683232.0
3720.23,0.0002602173837783136,1.5921098277545853e-07,2671324.0
3780.74,0.0002602191971584752,1.595739645662171e-07,2659222.0
3842.24,0.00026009671142980886,1.5986901139402927e-07,2646922.0
3904.73,0.00025991090790794844,1.6013330574670636e-07,2634424.0
3968.24,0.00025965510432391286,1.6036276846421648e-07,2621722.0
4032.78,0.0002592722782913672,1.60521986555647e-07,2608814.0
4098.38,0.00025870786309267876,1.6057683074244477e-07,2595694.0
4165.04,0.0002580858385694697,1.606037249533347e-07,2582362.0
4232.78,0.00025744359735322867,1.606259708461005e-07,2568814.0
4301.63,0.00025682320873594307,1.6067010444408556e-07,2555044.0
4371.6,0.0002561871190023114,1.6071288023846067e-07,2541050.0
4442.7,0.0002554188659965099,1.6068116066959268e-07,2526830.0
4514.96,0.000254624122103989,1.6064124219243767e-07,2512378.0
4588.4,0.00025382626789257706,1.606080453694181e-07,2497690.0
4663.03,0.0002529083403065796,1.605075374798891e-07,2482764.0
4738.87,0.00025169927144792374,1.6023040472865322e-07,2467596.0
4815.95,0.00025019529111512955,1.5977284136096284e-07,2452180.0
4894.28,0.00024842174964423994,1.5914945679594673e-07,2436514.0
4973.89,0.00024635350851758247,1.5834266678050177e-07,2420592.0
5054.79,0.0002439631807177543,1.5733300714728028e-07,2404412.0
5137.01,0.0002411850517281389,1.560760035403193e-07,2387968.0
5220.56,0.00023803590414710576,1.5457991503838815e-07,2371258.0
5305.48,0.00023458268494140914,1.5288590540857604e-07,2354274.0
5391.77,0.0002309503336651772,1.5107331226296266e-07,2337016.0
5479.47,0.00022726456057290876,1.492233467198804e-07,2319476.0
5568.59,0.00022337180568229897,1.4723414020460847e-07,2301652.0
5659.17,0.00021924027517602798,1.4508295988022654e-07,2283536.0
5751.21,0.00021486577450836126,1.4276471047166291e-07,2265128.0
5844.76,0.00021004948157627497,1.4014458724326545e-07,2246418.0
5939.82,0.00020483271503363504,1.3724597884598023e-07,2227406.0
6036.43,0.0001990520588870461,1.339549845577146e-07,2208084.0
6134.62,0.0001926527320346596,1.3022886477369734e-07,2188446.0
6234.4,0.00018620240729982823,1.2644643211360342e-07,2168490.0
6335.8,0.00017955608809724452,1.2250724352010945e-07,2148210.0
6438.85,0.00017277028731880524,1.1844699977658258e-07,2127600.0
6543.58,0.00016634589765347128,1.1460814646294934e-07,2106654.0
6650.01,0.00016014704117114684,1.108989838201561e-07,2085368.0
6758.18,0.00015433861848313877,1.07435485033664e-07,2063734.0
6868.1,0.00014878720205884207,1.0412722506214335e-07,2041750.0
6979.81,0.00014330834897269626,1.0084618101959363e-07,2019408.0
7093.34,0.00013772319199312157,9.746539636013505e-08,1996702.0
7208.71,0.00013208080610751448,9.401714564044015e-08,1973628.0
7325.96,0.0001266503564891447,9.069206489986975e-08,1950178.0
7445.12,0.0001217802042342371,8.77424082703221e-08,1926346.0
7566.21,0.00011764579101290772,8.530147184882095e-08,1902128.0
7689.28,0.00011422559090032163,8.336270940079487e-08,1877514.0
7814.35,0.0001108069214561934,8.14118794283994e-08,1852500.0
7941.45,0.00010760559056078594,7.960787906886327e-08,1827080.0
8070.62,0.00010495750284713038,7.820364123827518e-08,1801246.0
8201.88,0.0001029954336414246,7.730712559157172e-08,1774994.0
8335.29,0.00010115930271689385,7.65061518087562e-08,1748312.0
8470.86,9.925556844734933e-05,7.565531861051255e-08,1721198.0
8608.64,9.7434208130675e-05,7.486876208705008e-08,1693642.0
8748.66,9.564014376795761e-05,7.410540926750169e-08,1665638.0
8890.96,9.370141325160472e-05,7.323154405624221e-08,1637178.0
9035.57,9.166701369577806e-05,7.228288749960311e-08,1608256.0
9182.54,8.954133849159051e-05,7.126093165021584e-08,1578862.0
9331.89,8.780682529507583e-05,7.055108349880539e-08,1548992.0
9483.68,8.712000596264836e-05,7.069542945421678e-08,1518634.0
9637.93,8.668724553926667e-05,7.106982755314295e-08,1487784.0
9794.69,8.584479725379641e-05,7.113263111027054e-08,1456432.0
9954.0,8.427991748753387e-05,7.06126002950634e-08,1424570.0
10115.91,8.304390917552477e-05,7.038155239562444e-08,1392188.0
10280.44,8.252406546078099e-05,7.078248929572457e-08,1359282.0
10447.65,8.259843385338945e-05,7.173419913825429e-08,1325840.0
10617.59,8.270963063434586e-05,7.276955186081216e-08,1291852.0
10790.28,8.248018103633203e-05,7.355763031149935e-08,1257314.0
10965.79,8.194771190552638e-05,7.412480438222223e-08,1222212.0
11144.15,8.114919379802645e-05,7.449772624625962e-08,1186540.0
11325.41,8.001142828670054e-05,7.460170074595058e-08,1150288.0
11509.62,7.878823307051072e-05,7.46666696987045e-08,1113446.0
11696.82,7.74025903056858e-05,7.46187807011259e-08,1076006.0
11887.07,7.591158537638159e-05,7.45106907761028e-08,1037956.0
12080.42,7.613446411264695e-05,7.616165867989272e-08,999286.0
12276.91,7.819025527522313e-05,7.980309388850268e-08,959988.0
12476.59,8.050340149259363e-05,8.392822610801193e-08,920052.0
12679.52,8.330056350510279e-05,8.882565366115236e-08,879466.0
12885.76,8.68098118608648e-05,9.481789807650207e-08,838218.0
13095.35,9.056093372122686e-05,1.014851583651739e-07,796300.0
13308.34,9.445992491798661e-05,1.0880472664351001e-07,753702.0
13524.8,9.876088132670341e-05,1.1717377552359554e-07,710410.0
13744.79,0.00010254473277746478,1.2561513033903626e-07,666412.0
13968.35,0.00010667439205978794,1.352912604083314e-07,621700.0
14195.54,0.00011261289582581687,1.483467838762698e-07,576262.0
14426.43,0.00011959185254622046,1.6425902685681864e-07,530084.0
14661.08,0.00012727282847578038,1.8310192330630684e-07,483154.0
14899.55,0.00013447254112905328,2.0377902392831594e-07,435460.0
15141.89,0.00013975053813641952,2.2464796832396072e-07,386992.0
15388.17,0.0001440248161871709,2.478270183771317e-07,337736.0
15638.46,0.00014824290417078076,2.7638889470441056e-07,287678.0
15892.82,0.00015416645957929762,3.1680610932562187e-07,236806.0
16151.32,0.0001607589056789778,3.7364983354561346e-07,185106.0
16414.02,0.00016913388168925158,4.645308273667656e-07,132566.0
16681.0,0.00018518972798974685,6.581677092669796e-07,79170.0
16952.32,0.00020987185644629928,1.3298486362496682e-06,24906.0
