Random Walk,Bias Instability
0.0009632344285134105,0.000391012174441292
Tau,AllanDev,AllanDevError,AllanDevN
295.44,0.0005188513932830004,2.832133788870923e-07,3356282.0
300.24,0.000520829776285905,2.8433393998129196e-07,3355322.0
305.12,0.0005228138804193938,2.854586321089138e-07,3354346.0
310.09,0.0005248103789877036,2.8659119514715786e-07,3353352.0
315.13,0.0005268153731304579,2.8772934104422183e-07,3352344.0
320.26,0.0005288265030365489,2.8887196314374593e-07,3351318.0
325.47,0.0005308371016276495,2.900153441170158e-07,3350276.0
330.76,0.0005328412671911026,2.911562680916167e-07,3349218.0
336.14,0.000534843985088504,2.922975543475117e-07,3348142.0
341.61,0.0005368435413636172,2.9343827588649574e-07,3347048.0
347.16,0.0005388384599238465,2.945775471101943e-07,3345938.0
352.81,0.0005408352364870888,2.957191044809303e-07,3344808.0
358.55,0.0005428424453352365,2.9686756023212115e-07,3343660.0
364.38,0.0005448526669637196,2.980188694507083e-07,3342494.0
370.31,0.0005468620122948244,2.991710054052874e-07,3341308.0
376.33,0.0005488668784585551,3.003219181845137e-07,3340104.0
382.45,0.0005508727813891092,3.0147472596771836e-07,3338880.0
388.67,0.0005528667257328665,3.026223275144177e-07,3337636.0
394.99,0.0005548401708552697,3.0376005509359466e-07,3336372.0
401.42,0.000556805720381419,3.0489490686365426e-07,3335086.0
407.95,0.000558765211129044,3.060278073082578e-07,3333780.0
414.58,0.0005607267054505568,3.0716318266692384e-07,3332454.0
421.33,0.0005627309735751902,3.0832356867999765e-07,3331104.0
428.18,0.0005648461520835526,3.095461481210145e-07,3329734.0
435.14,0.0005670518090558993,3.10819865107619e-07,3328342.0
442.22,0.0005693569784264772,3.121498118485107e-07,3326926.0
449.42,0.0005717585737621763,3.135343470435025e-07,3325486.0
456.73,0.0005742330873899586,3.1496053362398184e-07,3324024.0
464.15,0.0005767876081219263,3.164323031393951e-07,3322540.0
471.7,0.0005794447234349599,3.179622877254078e-07,3321030.0
479.38,0.0005821924729408356,3.1954398153885203e-07,3319494.0
487.17,0.000585018908172122,3.211706869784152e-07,3317936.0
495.1,0.000587952469777333,3.228583624296288e-07,3316350.0
503.15,0.0005909648423377907,3.245913260025488e-07,3314740.0
511.33,0.0005940592561717686,3.2637150391460466e-07,3313104.0
519.65,0.0005972378919567972,3.282002508446181e-07,3311440.0
528.1,0.0006005009686954315,3.3007764865909433e-07,3309750.0
536.69,0.0006038585909819207,3.320094141263341e-07,3308032.0
545.42,0.0006073004704189903,3.339899574445883e-07,3306286.0
554.29,0.0006108171815671923,3.360141589792026e-07,3304512.0
563.31,0.0006143966755922049,3.3807555364202486e-07,3302708.0
572.47,0.0006180232664870465,3.4016546496506436e-07,3300876.0
581.78,0.0006216956009475301,3.4228330366217106e-07,3299014.0
591.25,0.0006254041804457032,3.4442399752840457e-07,3297120.0
600.86,0.0006291335517991798,3.465788761668838e-07,3295198.0
610.64,0.0006328947434602784,3.487543762024915e-07,3293242.0
620.57,0.000636671414538464,3.5094133133934697e-07,3291256.0
630.66,0.0006404543740314007,3.531348235340559e-07,3289238.0
640.92,0.0006442378576079604,3.553318218020476e-07,3287186.0
651.34,0.000648017880470381,3.575300585460559e-07,3285102.0
661.94,0.000651807403284873,3.597369416465174e-07,3282982.0
672.7,0.0006555952603254037,3.619461333087617e-07,3280830.0
683.65,0.0006593558977777365,3.641438911631009e-07,3278640.0
694.77,0.0006630511452369861,3.663089336293177e-07,3276416.0
706.07,0.0006667059089502476,3.6845514078976966e-07,3274156.0
717.55,0.0006703338918322698,3.7059010702041773e-07,3271860.0
729.22,0.0006739327360590165,3.727126687273437e-07,3269526.0
741.08,0.0006774953279068675,3.748189171992709e-07,3267154.0
753.14,0.0006810291475849482,3.769131300166382e-07,3264742.0
765.39,0.0006845449013194344,3.7900114717172987e-07,3262292.0
777.84,0.0006880467304493245,3.8108541224481413e-07,3259802.0
790.49,0.000691557742167942,3.831787662020298e-07,3257272.0
803.35,0.0006950673067599007,3.852754882808575e-07,3254700.0
816.41,0.000698533012431651,3.8735198966688847e-07,3252088.0
829.69,0.0007019429502650007,3.8940192147493054e-07,3249432.0
843.19,0.0007053280043737887,3.91442437140994e-07,3246732.0
856.9,0.0007087709926287771,3.935194311784163e-07,3243990.0
870.84,0.000712289418083646,3.9564296085817594e-07,3241202.0
885.0,0.0007158943689173144,3.97819175144188e-07,3238370.0
899.4,0.0007195066574045115,4.0000441586371834e-07,3235490.0
914.03,0.0007230884609093866,4.021775879148187e-07,3232564.0
928.89,0.0007266716785484904,4.043564768902222e-07,3229592.0
944.0,0.0007302489792111828,4.065373134002523e-07,3226570.0
959.36,0.0007337886641956123,4.0870250144978796e-07,3223498.0
974.96,0.0007372700516245893,4.108404227158065e-07,3220378.0
990.82,0.000740740322671391,4.129776526237231e-07,3217206.0
1006.93,0.0007441700118673,4.150976836249876e-07,3213984.0
1023.31,0.0007475512044612337,4.171963887152424e-07,3210708.0
1039.96,0.0007507975217595223,4.192255637777421e-07,3207378.0
1056.87,0.0007539787632639731,4.2122402236803384e-07,3203996.0
1074.06,0.0007571102724378395,4.2320061271355106e-07,3200558.0
1091.53,0.0007601693045060141,4.2514263876307943e-07,3197064.0
1109.28,0.0007631529884078303,4.270484963122836e-07,3193514.0
1127.33,0.0007660500447463183,4.2891213696975385e-07,3189904.0
1145.66,0.0007688027868430321,4.307009627259249e-07,3186238.0
1164.3,0.0007714288659228282,4.324252021607473e-07,3182510.0
1183.24,0.0007739067951451594,4.3407261337046836e-07,3178722.0
1202.48,0.0007761972502322943,4.356210452193872e-07,3174874.0
1222.04,0.0007783085270899313,4.370753054828569e-07,3170962.0
1241.92,0.0007803358988905945,4.38488810191243e-07,3166986.0
1262.12,0.0007822479057444162,4.3984384642601456e-07,3162946.0
1282.64,0.0007839937257026996,4.4111175895933494e-07,3158842.0
1303.51,0.0007855647400833226,4.4228799527473414e-07,3154668.0
1324.71,0.000786921165163984,4.433497286401919e-07,3150428.0
1346.26,0.000788098127143744,4.4431685841948283e-07,3146118.0
1368.15,0.0007890923313822719,4.4518723390015684e-07,3141740.0
1390.41,0.0007898442630014314,4.459275185535212e-07,3137288.0
1413.02,0.0007903036024722315,4.465087595463111e-07,3132766.0
1436.0,0.0007903539569168883,4.4686512143855085e-07,3128170.0
1459.36,0.0007901006311323898,4.470558606518879e-07,3123498.0
1483.1,0.0007895148778140276,4.4706434726322277e-07,3118750.0
1507.22,0.0007886366830052708,4.469128379678425e-07,3113926.0
1531.74,0.000787464868214169,4.4660058721959705e-07,3109022.0
1556.65,0.0007860286520824719,4.461436566986025e-07,3104040.0
1581.97,0.0007842828259572384,4.4551630052365563e-07,3098976.0
1607.7,0.000782246087620709,4.447287200015665e-07,3093830.0
1633.85,0.0007799316472146116,4.437881580942445e-07,3088600.0
1660.42,0.0007774160810882008,4.4273781195975954e-07,3083286.0
1687.43,0.0007750071388736509,4.4175307265252366e-07,3077884.0
1714.88,0.0007727843767488684,4.4087947339640995e-07,3072394.0
1742.77,0.0007707906123372437,4.401417404498081e-07,3066816.0
1771.12,0.0007689607705339415,4.3950332247467035e-07,3061146.0
1799.92,0.0007673875656869722,4.390173821066682e-07,3055386.0
1829.2,0.0007659749246160149,4.3862976332713253e-07,3049530.0
1858.95,0.0007647802022629971,4.383734830992845e-07,3043580.0
1889.19,0.0007637636799293906,4.3822643429056714e-07,3037532.0
1919.92,0.0007629346975758493,4.381943225952446e-07,3031386.0
1951.14,0.0007622889319805746,4.3827503337040805e-07,3025142.0
1982.88,0.0007618296248490673,4.384712452076486e-07,3018794.0
2015.13,0.0007615293350675802,4.387674024568735e-07,3012344.0
2047.91,0.0007614098244668558,4.3917671213262967e-07,3005788.0
2081.22,0.000761491836941563,4.3971157302880267e-07,2999126.0
2115.07,0.0007617643280457698,4.403662242559272e-07,2992356.0
2149.47,0.0007622587220376034,4.4115947404731543e-07,2985476.0
2184.43,0.0007630018428612071,4.421075699717278e-07,2978484.0
2219.96,0.0007639948877012263,4.432119900882751e-07,2971378.0
2256.07,0.000765263654082218,4.4448853051047176e-07,2964156.0
2292.76,0.0007668372200862488,4.459548458633759e-07,2956818.0
2330.06,0.0007687175847142346,4.4761339050974007e-07,2949358.0
2367.96,0.0007709231287245705,4.494756067959763e-07,2941778.0
2406.47,0.0007734552572213587,4.515434181530492e-07,2934076.0
2445.61,0.000776321551339022,4.5382255628794904e-07,2926248.0
2485.39,0.0007795355981717452,4.5632218158360223e-07,2918292.0
2525.82,0.0007831067045903729,4.5904903241744643e-07,2910206.0
2566.9,0.0007870230784096528,4.61997379156805e-07,2901990.0
2608.65,0.000791299294572743,4.651773164268646e-07,2893640.0
2651.08,0.0007959181258496307,4.6858015917689333e-07,2885154.0
2694.2,0.0008008802670225577,4.722077812435365e-07,2876530.0
2738.02,0.000806174695533236,4.7605519249696944e-07,2867766.0
2782.55,0.0008117472462044751,4.800919012790719e-07,2858860.0
2827.81,0.0008175841273838908,4.843113542498767e-07,2849808.0
2873.81,0.0008237303203314717,4.887417045200396e-07,2840608.0
2920.55,0.0008301736932246341,4.933772166073124e-07,2831260.0
2968.05,0.0008368685388317967,4.981925226343511e-07,2821760.0
3016.33,0.000843773313473506,5.031646204434488e-07,2812104.0
3065.39,0.0008509272839980053,5.083183122832894e-07,2802292.0
3115.25,0.0008582940730968803,5.136337113296423e-07,2792320.0
3165.92,0.0008658496935937802,5.190980854926588e-07,2782186.0
3217.41,0.0008735450652348738,5.246835828573659e-07,2771888.0
3269.74,0.0008813844022370516,5.303944491713085e-07,2761422.0
3322.93,0.0008893425302978451,5.362172943096136e-07,2750784.0
3376.98,0.0008973150187414804,5.420903994665608e-07,2739974.0
3431.9,0.0009052504191274015,5.479838539697784e-07,2728990.0
3487.72,0.0009130635927808646,5.538475025572572e-07,2717826.0
3544.45,0.0009207350066710169,5.596702788544617e-07,2706480.0
3602.1,0.0009281947798034865,5.654103649374119e-07,2694950.0
3660.69,0.0009354796201351415,5.710908714802252e-07,2683232.0
3720.23,0.0009424431666090177,5.766229011573892e-07,2671324.0
3780.74,0.0009490912764103484,5.820103180926212e-07,2659222.0
3842.24,0.0009553199443846064,5.871894889950639e-07,2646922.0
3904.73,0.0009611700920725802,5.921850124234107e-07,2634424.0
3968.24,0.0009665647136411365,5.96949533431685e-07,2621722.0
4032.78,0.0009715569302100327,6.015153240330565e-07,2608814.0
4098.38,0.0009761382148370877,6.058771427792872e-07,2595694.0
4165.04,0.0009803402362131316,6.100539825437988e-07,2582362.0
4232.78,0.0009839149467578356,6.138909461248816e-07,2568814.0
4301.63,0.0009867915521996934,6.173425779423216e-07,2555044.0
4371.6,0.0009888101150591906,6.203064471740769e-07,2541050.0
4442.7,0.0009900687090360432,6.22841185555692e-07,2526830.0
4514.96,0.0009905359322084847,6.249247764562932e-07,2512378.0
4588.4,0.000990162269044875,6.265231252470221e-07,2497690.0
4663.03,0.0009887929571190369,6.275345543458349e-07,2482764.0
4738.87,0.0009862513428219532,6.278423092584715e-07,2467596.0
4815.95,0.0009825833233530518,6.274703602386122e-07,2452180.0
4894.28,0.000978214770433672,6.266856648712939e-07,2436514.0
4973.89,0.0009727370580960439,6.252225948880875e-07,2420592.0
5054.79,0.0009667929180740439,6.234893176985617e-07,2404412.0
5137.01,0.0009609931328424794,6.218792024176114e-07,2387968.0
5220.56,0.0009551714211122051,6.202859087651479e-07,2371258.0
5305.48,0.0009491214433461125,6.18576308157219e-07,2354274.0
5391.77,0.0009427318524935088,6.166764138062274e-07,2337016.0
5479.47,0.0009360951871943884,6.1464601576851e-07,2319476.0
5568.59,0.0009292236480898945,6.124920039322001e-07,2301652.0
5659.17,0.0009223817762093538,6.10389118169954e-07,2283536.0
5751.21,0.0009155848181567644,6.083481735306059e-07,2265128.0
5844.76,0.0009088494702850627,6.063825196022145e-07,2246418.0
5939.82,0.0009021857991870176,6.044999847316031e-07,2227406.0
6036.43,0.000895620112309909,6.027206097985257e-07,2208084.0
6134.62,0.0008890228316502409,6.009592124698222e-07,2188446.0
6234.4,0.0008823472690498162,5.99184863796516e-07,2168490.0
6335.8,0.0008756520068266438,5.97438464916247e-07,2148210.0
6438.85,0.0008689443310360202,5.95726560286176e-07,2127600.0
6543.58,0.0008627036463027617,5.943811494261043e-07,2106654.0
6650.01,0.0008566270269756503,5.931990132927709e-07,2085368.0
6758.18,0.000850754863407011,5.922125148791988e-07,2063734.0
6868.1,0.0008450998736920317,5.91434636381682e-07,2041750.0
6979.81,0.0008394962182902552,5.907540502828148e-07,2019408.0
7093.34,0.0008337065679216921,5.90006228541333e-07,1996702.0
7208.71,0.0008280642264399007,5.894288297534042e-07,1973628.0
7325.96,0.0008225106950550373,5.889852615074323e-07,1950178.0
7445.12,0.0008173028981966082,5.88865202066423e-07,1926346.0
7566.21,0.0008125117502334378,5.891281582846387e-07,1902128.0
7689.28,0.0008078868639758611,5.896020089675857e-07,1877514.0
7814.35,0.0008030885564330234,5.900439058087221e-07,1852500.0
7941.45,0.0007984195332169314,5.906801432463371e-07,1827080.0
8070.62,0.0007939850129884526,5.915967645948416e-07,1801246.0
8201.88,0.0007899036087639365,5.928920858816507e-07,1774994.0
8335.29,0.0007859995534683554,5.944465762833109e-07,1748312.0
8470.86,0.0007825050852098652,5.964468539344666e-07,1721198.0
8608.64,0.000779259292008251,5.987853717581669e-07,1693642.0
8748.66,0.0007770599174711023,6.020938587177203e-07,1665638.0
8890.96,0.0007758621843513325,6.063685035606852e-07,1637178.0
9035.57,0.0007755533333901202,6.115529685894216e-07,1608256.0
9182.54,0.0007759804322854566,6.175593248719665e-07,1578862.0
9331.89,0.0007773585856366002,6.245925678266908e-07,1548992.0
9483.68,0.0007800131068451349,6.329586523671352e-07,1518634.0
9637.93,0.0007837486964154732,6.425499432210874e-07,1487784.0
9794.69,0.0007873858394407095,6.524428765647734e-07,1456432.0
9954.0,0.0007914002819767778,6.630622507775057e-07,1424570.0
10115.91,0.0007961181127905584,6.747277340959817e-07,1392188.0
10280.44,0.0008016872122977123,6.876226492979793e-07,1359282.0
10447.65,0.0008080718003497312,7.017855029453032e-07,1325840.0
10617.59,0.0008152887918060354,7.173070362163079e-07,1291852.0
10790.28,0.0008228265462577052,7.338147193621111e-07,1257314.0
10965.79,0.0008312739000809743,7.519186783712234e-07,1222212.0
11144.15,0.000840851604640941,7.71930437314984e-07,1186540.0
11325.41,0.0008512189329939893,7.93666373270583e-07,1150288.0
11509.62,0.0008623253193942066,8.17215430360199e-07,1113446.0
11696.82,0.000874554982945943,8.43101325495647e-07,1076006.0
11887.07,0.0008882206764243148,8.718291922616624e-07,1037956.0
12080.42,0.0009032619232241389,9.035845605132819e-07,999286.0
12276.91,0.0009198591888747243,9.388332210399229e-07,959988.0
12476.59,0.0009368087403683252,9.766630269508322e-07,920052.0
12679.52,0.0009557751666793616,1.0191690231266027e-06,879466.0
12885.76,0.0009771794495797566,1.0673229150779399e-06,838218.0
13095.35,0.0010003403533574247,1.1210098550006088e-06,796300.0
13308.34,0.0010251807953011339,1.1808660264102782e-06,753702.0
13524.8,0.0010524604212809167,1.2486802415491901e-06,710410.0
13744.79,0.0010830509766639577,1.3267145558095538e-06,666412.0
13968.35,0.0011178180576424624,1.417688078699159e-06,621700.0
14195.54,0.001157202004696561,1.5244008639777083e-06,576262.0
14426.43,0.001202164364608159,1.65116890865257e-06,530084.0
14661.08,0.0012534765523153938,1.8033225967943578e-06,483154.0
14899.55,0.001307043636895934,1.980687464682886e-06,435460.0
15141.89,0.0013594997409907166,2.185385894202325e-06,386992.0
15388.17,0.0014062100567135954,2.4196999849968225e-06,337736.0
15638.46,0.0014462390700994046,2.6964151862716693e-06,287678.0
15892.82,0.00149294844329558,3.0679512848314145e-06,236806.0
16151.32,0.0015460617595886269,3.593491238831391e-06,185106.0
16414.02,0.0016032991769650104,4.403504997067311e-06,132566.0
16681.0,0.0016739700996599408,5.949320612078441e-06,79170.0
16952.32,0.0017447469616890558,1.1055552692443229e-05,24906.0
