Random Walk,Bias Instability
0.0007444623331998593,0.00012677194814731912
Tau,AllanDev,AllanDevError,AllanDevN
295.44,0.00012692370962354493,6.92809022558831e-08,3356282.0
300.24,0.00012684488395315455,6.924777972193337e-08,3355322.0
305.12,0.00012679526484082206,6.92307611081664e-08,3354346.0
310.09,0.00012676963905026127,6.92270271671579e-08,3353352.0
315.13,0.00012677194814731912,6.923869530718431e-08,3352344.0
320.26,0.00012679022267235375,6.925927562345371e-08,3351318.0
325.47,0.00012682222627294893,6.928752998134366e-08,3350276.0
330.76,0.0001268708003872099,6.932501486843037e-08,3349218.0
336.14,0.00012693705790763895,6.937236393587115e-08,3348142.0
341.61,0.0001270209752505448,6.942956952460629e-08,3347048.0
347.16,0.00012711108199736678,6.949034549352511e-08,3345938.0
352.81,0.00012719848181809578,6.954987137839558e-08,3344808.0
358.55,0.00012728915261283081,6.961139554378238e-08,3343660.0
364.38,0.00012738562849682288,6.967630570746378e-08,3342494.0
370.31,0.00012749159429434925,6.974664099579193e-08,3341308.0
376.33,0.00012761402612507955,6.982620124713259e-08,3340104.0
382.45,0.00012774884127539902,6.99127788072556e-08,3338880.0
388.67,0.00012788469476110833,7.000016854111934e-08,3337636.0
394.99,0.0001280233311559814,7.008932692321312e-08,3336372.0
401.42,0.0001281702882078629,7.018330928614533e-08,3335086.0
407.95,0.00012831996089248727,7.027902862180908e-08,3333780.0
414.58,0.00012847680708550163,7.037892894999065e-08,3332454.0
421.33,0.00012864286967435002,7.048417543331071e-08,3331104.0
428.18,0.0001288073713012092,7.058882403430933e-08,3329734.0
435.14,0.0001289764211083764,7.06962453355248e-08,3328342.0
442.22,0.00012914222156434457,7.080218859250255e-08,3326926.0
449.42,0.00012930949935634374,7.090924615339016e-08,3325486.0
456.73,0.0001294737083923387,7.101490523800823e-08,3324024.0
464.15,0.00012963444744607346,7.111894602786375e-08,3322540.0
471.7,0.0001297931300397357,7.122218718953959e-08,3321030.0
479.38,0.00012993991885552585,7.13192302576362e-08,3319494.0
487.17,0.00013007455449551327,7.140988682957933e-08,3317936.0
495.1,0.00013019400549519589,7.149255351925312e-08,3316350.0
503.15,0.0001303051157726998,7.15709417606949e-08,3314740.0
511.33,0.0001304242845036385,7.165408069684356e-08,3313104.0
519.65,0.0001305517485030984,7.174212685423491e-08,3311440.0
528.1,0.00013067264418546072,7.182689351943337e-08,3309750.0
536.69,0.00013077903505035935,7.19040375603054e-08,3308032.0
545.42,0.00013087193544180053,7.197411212071253e-08,3306286.0
554.29,0.00013095893679692178,7.204128884476638e-08,3304512.0
563.31,0.0001310433013027838,7.210738338763789e-08,3302708.0
572.47,0.0001311421903859211,7.218181998670572e-08,3300876.0
581.78,0.00013124922823072355,7.22611184210613e-08,3299014.0
591.25,0.00013136658476717105,7.234650116172553e-08,3297120.0
600.86,0.00013149417672033575,7.243788518335224e-08,3295198.0
610.64,0.0001316285075458697,7.253341651826483e-08,3293242.0
620.57,0.00013176974601934925,7.263314960009765e-08,3291256.0
630.66,0.00013191830673464026,7.273734064210582e-08,3289238.0
640.92,0.00013207934426233116,7.284886081269938e-08,3287186.0
651.34,0.00013225213200208317,7.296729599995463e-08,3285102.0
661.94,0.00013243740173421483,7.30931032991894e-08,3282982.0
672.7,0.00013262607550360616,7.322123588968546e-08,3280830.0
683.65,0.00013281276522968504,7.334878976569291e-08,3278640.0
694.77,0.00013300120194223447,7.347778343322858e-08,3276416.0
706.07,0.00013319596794116015,7.361077569818288e-08,3274156.0
717.55,0.00013340104472688583,7.374997451917924e-08,3271860.0
729.22,0.00013360626514282283,7.388978895916678e-08,3269526.0
741.08,0.00013380248156216667,7.40251617862092e-08,3267154.0
753.14,0.00013397904365140695,7.415021938248049e-08,3264742.0
765.39,0.00013414796171004628,7.427157996628177e-08,3262292.0
777.84,0.0001343204188138204,7.439545878393047e-08,3259802.0
790.49,0.00013450493338973692,7.452658148659616e-08,3257272.0
803.35,0.0001346904978852016,7.465888099587799e-08,3254700.0
816.41,0.0001348731434166175,7.47901380826525e-08,3252088.0
829.69,0.00013505471605067257,7.49214247604151e-08,3249432.0
843.19,0.00013523787816115354,7.505422199729408e-08,3246732.0
856.9,0.00013542729605261534,7.519110271569598e-08,3243990.0
870.84,0.00013562516613579534,7.533334194576894e-08,3241202.0
885.0,0.00013582654760014212,7.547818152374976e-08,3238370.0
899.4,0.00013601791423213308,7.561815553686714e-08,3235490.0
914.03,0.00013619580320342573,7.575131201456025e-08,3232564.0
928.89,0.00013635579491044688,7.587518608635958e-08,3229592.0
944.0,0.00013650075402900916,7.599141032693451e-08,3226570.0
959.36,0.00013662636852164288,7.609757591446028e-08,3223498.0
974.96,0.00013672809977353733,7.619111909443462e-08,3220378.0
990.82,0.00013682088139230843,7.628039772903087e-08,3217206.0
1006.93,0.0001369081270539139,7.636728906465139e-08,3213984.0
1023.31,0.00013699698295712253,7.645582832788953e-08,3210708.0
1039.96,0.00013707416737747077,7.653860519346598e-08,3207378.0
1056.87,0.00013713008247239684,7.66102279547364e-08,3203996.0
1074.06,0.00013719126401727174,7.668556233441247e-08,3200558.0
1091.53,0.0001372671761802064,7.676991053293415e-08,3197064.0
1109.28,0.00013734473118589202,7.685596704760042e-08,3193514.0
1127.33,0.00013740619628412455,7.693385789256891e-08,3189904.0
1145.66,0.00013745706165057517,7.700660013146792e-08,3186238.0
1164.3,0.00013750421271918077,7.707812036812529e-08,3182510.0
1183.24,0.00013754517754279837,7.714700923553582e-08,3178722.0
1202.48,0.0001375716580910852,7.720860834313389e-08,3174874.0
1222.04,0.00013758686444431678,7.726475904391532e-08,3170962.0
1241.92,0.00013759445791738958,7.731751189056109e-08,3166986.0
1262.12,0.00013757217148853082,7.735434332816892e-08,3162946.0
1282.64,0.0001375292437900224,7.73804236535041e-08,3158842.0
1303.51,0.00013748465207596953,7.740649248243392e-08,3154668.0
1324.71,0.00013740273278840137,7.741241053475052e-08,3150428.0
1346.26,0.00013730566266156416,7.74106911002266e-08,3146118.0
1368.15,0.00013719479086689675,7.740205679676747e-08,3141740.0
1390.41,0.0001370671842296828,7.738491269961912e-08,3137288.0
1413.02,0.00013692847671953356,7.736237579500734e-08,3132766.0
1436.0,0.00013676711276622706,7.732795150857566e-08,3128170.0
1459.36,0.00013661182978700852,7.729789945000924e-08,3123498.0
1483.1,0.00013647076990022628,7.727684098224871e-08,3118750.0
1507.22,0.00013634491923428924,7.726535692619465e-08,3113926.0
1531.74,0.00013622891081092314,7.726047728633093e-08,3109022.0
1556.65,0.00013610979326437414,7.725484397875021e-08,3104040.0
1581.97,0.00013597653709922542,7.724224190747167e-08,3098976.0
1607.7,0.00013583318407540403,7.722495394170936e-08,3093830.0
1633.85,0.00013568765954505407,7.720750494055649e-08,3088600.0
1660.42,0.0001355432370087388,7.7191760807407e-08,3083286.0
1687.43,0.00013539764734987693,7.717648489491158e-08,3077884.0
1714.88,0.00013521889152083756,7.714342510100498e-08,3072394.0
1742.77,0.00013504291354159652,7.711306034381924e-08,3066816.0
1771.12,0.00013487594008681532,7.70890090386391e-08,3061146.0
1799.92,0.00013472131700015274,7.70731799002014e-08,3055386.0
1829.2,0.00013457999577767027,7.70662195320797e-08,3049530.0
1858.95,0.00013441995122777435,7.70497746194161e-08,3043580.0
1889.19,0.00013425997980821372,7.703465583060511e-08,3037532.0
1919.92,0.00013408593411745148,7.701274467767391e-08,3031386.0
1951.14,0.00013387477053280233,7.697077454643518e-08,3025142.0
1982.88,0.00013362600409355267,7.690848254769614e-08,3018794.0
2015.13,0.0001332804174503453,7.679166103019022e-08,3012344.0
2047.91,0.00013286515740728897,7.663584197639612e-08,3005788.0
2081.22,0.0001324260991985579,7.646738358028475e-08,2999126.0
2115.07,0.00013192503033214182,7.626417430342495e-08,2992356.0
2149.47,0.0001313542469924934,7.602165621954128e-08,2985476.0
2184.43,0.00013072059903430263,7.574367863593327e-08,2978484.0
2219.96,0.0001300570229074724,7.544923778379978e-08,2971378.0
2256.07,0.00012940585573176797,7.51628779791545e-08,2964156.0
2292.76,0.00012873048675460109,7.48633254553145e-08,2956818.0
2330.06,0.000128000854227363,7.453308924909259e-08,2949358.0
2367.96,0.0001272060353152092,7.416564347473541e-08,2941778.0
2406.47,0.00012632529195632066,7.374874447690772e-08,2934076.0
2445.61,0.00012538566039155564,7.329803072270858e-08,2926248.0
2485.39,0.00012440501348653533,7.28238290685554e-08,2918292.0
2525.82,0.00012340297436924173,7.233754435963714e-08,2910206.0
2566.9,0.00012236530015283448,7.183073726958699e-08,2901990.0
2608.65,0.00012130867292301303,7.13131470186644e-08,2893640.0
2651.08,0.00012026937153981284,7.080607845194053e-08,2885154.0
2694.2,0.00011918336278730535,7.027181667512825e-08,2876530.0
2738.02,0.00011811172365492942,6.974629649409306e-08,2867766.0
2782.55,0.00011708842984065194,6.924964286952441e-08,2858860.0
2827.81,0.00011609171211094027,6.876911185830357e-08,2849808.0
2873.81,0.00011518330061279624,6.834139922285357e-08,2840608.0
2920.55,0.00011430961646636054,6.793489225677244e-08,2831260.0
2968.05,0.00011342887110839832,6.752484149534688e-08,2821760.0
3016.33,0.00011252374755692079,6.71009237034021e-08,2812104.0
3065.39,0.00011158286165532167,6.665623841543885e-08,2802292.0
3115.25,0.00011061121899172581,6.61936889770449e-08,2792320.0
3165.92,0.00010976313175597667,6.580568425879413e-08,2782186.0
3217.41,0.0001090488904968381,6.54988103643143e-08,2771888.0
3269.74,0.00010840714607445197,6.523663044462193e-08,2761422.0
3322.93,0.00010775528639099928,6.496962210588115e-08,2750784.0
3376.98,0.00010707382419104375,6.468596971612463e-08,2739974.0
3431.9,0.00010640478236410592,6.441101985559225e-08,2728990.0
3487.72,0.00010569615761168762,6.411333601073821e-08,2717826.0
3544.45,0.00010491735664322359,6.377418673532263e-08,2706480.0
3602.1,0.0001041010043988251,6.341318456881688e-08,2694950.0
3660.69,0.00010330473635021074,6.306539516248787e-08,2683232.0
3720.23,0.00010251546410841999,6.272289557829314e-08,2671324.0
3780.74,0.00010170771324549761,6.237012183103419e-08,2659222.0
3842.24,0.00010086023812920561,6.199396551399269e-08,2646922.0
3904.73,9.994450176552791e-05,6.157665173710116e-08,2634424.0
3968.24,9.899839396371818e-05,6.114132272065241e-08,2621722.0
4032.78,9.804942418069286e-05,6.070486383598134e-08,2608814.0
4098.38,9.718296376123807e-05,6.03202861188145e-08,2595694.0
4165.04,9.63486130334783e-05,5.995658744018556e-08,2582362.0
4232.78,9.560921623877543e-05,5.965315641203093e-08,2568814.0
4301.63,9.491837303034819e-05,5.9381490417125085e-08,2555044.0
4371.6,9.434072298380987e-05,5.9182402977762665e-08,2541050.0
4442.7,9.382921736358182e-05,5.902691444454943e-08,2526830.0
4514.96,9.336415100944895e-05,5.890303350078884e-08,2512378.0
4588.4,9.299620240111506e-05,5.884315448684366e-08,2497690.0
4663.03,9.279981703267257e-05,5.8895132095851394e-08,2482764.0
4738.87,9.272829418947015e-05,5.9030334185335554e-08,2467596.0
4815.95,9.272052525913219e-05,5.921063384968178e-08,2452180.0
4894.28,9.277308797127191e-05,5.943435539382069e-08,2436514.0
4973.89,9.289101629714847e-05,5.97053044990093e-08,2420592.0
5054.79,9.309986193023796e-05,6.004054054134964e-08,2404412.0
5137.01,9.343929436197007e-05,6.04665651256127e-08,2387968.0
5220.56,9.390364060170338e-05,6.098078707082785e-08,2371258.0
5305.48,9.446610974593864e-05,6.156693416029831e-08,2354274.0
5391.77,9.514920497491819e-05,6.22406788794168e-08,2337016.0
5479.47,9.589937605671734e-05,6.296813637575842e-08,2319476.0
5568.59,9.671732120483697e-05,6.375062236252303e-08,2301652.0
5659.17,9.759357602086551e-05,6.458286399720434e-08,2283536.0
5751.21,9.851403874045694e-05,6.545634478248755e-08,2265128.0
5844.76,9.94754699937345e-05,6.636983142488452e-08,2246418.0
5939.82,0.0001005067587604718,6.734348311719957e-08,2227406.0
6036.43,0.00010158193643342499,6.836104485612901e-08,2208084.0
6134.62,0.000102717109616043,6.943442969563566e-08,2188446.0
6234.4,0.00010388123080446154,7.054372276531803e-08,2168490.0
6335.8,0.00010505408084931071,7.167613196394467e-08,2148210.0
6438.85,0.00010618550969430084,7.279813698421842e-08,2127600.0
6543.58,0.00010732963644585488,7.394742441575895e-08,2106654.0
6650.01,0.00010853466334635632,7.51583281611213e-08,2085368.0
6758.18,0.00010979334901950728,7.642741538903811e-08,2063734.0
6868.1,0.00011105104224851011,7.771795362495705e-08,2041750.0
6979.81,0.00011228842508542145,7.90174398333691e-08,2019408.0
7093.34,0.00011348187827569189,8.031004862554533e-08,1996702.0
7208.71,0.00011470165951557719,8.164640227209113e-08,1973628.0
7325.96,0.00011590597399380619,8.299820393028152e-08,1950178.0
7445.12,0.00011711826909752097,8.438349276621665e-08,1926346.0
7566.21,0.00011834439382863133,8.580800801901352e-08,1902128.0
7689.28,0.00011966788481526299,8.733453710182971e-08,1877514.0
7814.35,0.0001210831772950728,8.896203324853764e-08,1852500.0
7941.45,0.00012254253333707918,9.065840467814344e-08,1827080.0
8070.62,0.0001240446432061849,9.24254342155546e-08,1801246.0
8201.88,0.0001255575007654077,9.4241940030352e-08,1774994.0
8335.29,0.00012702054559547222,9.606484903671969e-08,1748312.0
8470.86,0.00012838382790347988,9.785767747254659e-08,1721198.0
8608.64,0.0001296653174706399,9.963525122133e-08,1693642.0
8748.66,0.0001307795912862923,1.0133271191666937e-07,1665638.0
8890.96,0.00013169155035750203,1.0292241319716794e-07,1637178.0
9035.57,0.00013258252103208292,1.0454630368979939e-07,1608256.0
9182.54,0.0001334244631068515,1.0618505045931439e-07,1578862.0
9331.89,0.0001341550842116548,1.0779101187406793e-07,1548992.0
9483.68,0.00013467792336717413,1.0928733905879819e-07,1518634.0
9637.93,0.00013521127336390556,1.1085185394269857e-07,1487784.0
9794.69,0.0001358113580588108,1.1253587337181371e-07,1456432.0
9954.0,0.0001364046806055389,1.1428451138907902e-07,1424570.0
10115.91,0.00013683677440759143,1.1597219715729113e-07,1392188.0
10280.44,0.00013716700215144224,1.1765079443553634e-07,1359282.0
10447.65,0.00013737311742616925,1.1930432699466056e-07,1325840.0
10617.59,0.00013724439098817973,1.2075030139806538e-07,1291852.0
10790.28,0.0001369226272872098,1.2211059520874798e-07,1257314.0
10965.79,0.00013662457425335275,1.2358209405540715e-07,1222212.0
11144.15,0.00013673146124820257,1.255241425401244e-07,1186540.0
11325.41,0.00013719838951042882,1.279221408272832e-07,1150288.0
11509.62,0.0001380138004623543,1.3079403422796827e-07,1113446.0
11696.82,0.00013899718132640257,1.3399810200806132e-07,1076006.0
11887.07,0.00013983042094096792,1.3724994945325404e-07,1037956.0
12080.42,0.00014058174940123397,1.4063196397727618e-07,999286.0
12276.91,0.0001415799862308709,1.4450037148676985e-07,959988.0
12476.59,0.00014305525177400432,1.4914119520691066e-07,920052.0
12679.52,0.00014444940103608298,1.5403032018151986e-07,879466.0
12885.76,0.0001460184472293922,1.5948844894256954e-07,838218.0
13095.35,0.00014754903647659436,1.6534764735918561e-07,796300.0
13308.34,0.00014914331832484643,1.71792408210468e-07,753702.0
13524.8,0.00015079774357681453,1.7891234583947375e-07,710410.0
13744.79,0.0001523889480061464,1.8667324052189076e-07,666412.0
13968.35,0.00015365815867175598,1.9487906663741589e-07,621700.0
14195.54,0.000154332208270242,2.0330430700250556e-07,576262.0
14426.43,0.00015452363760957288,2.12237721882554e-07,530084.0
14661.08,0.0001548675203234518,2.2280121506295233e-07,483154.0
14899.55,0.00015597736410561064,2.363673263365262e-07,435460.0
15141.89,0.00015891917537788793,2.5546141254577353e-07,386992.0
15388.17,0.00016325716231832714,2.8092058602930116e-07,337736.0
15638.46,0.00016787990018571632,3.1300074910811515e-07,287678.0
15892.82,0.00017343332760430785,3.563987776307153e-07,236806.0
16151.32,0.00017988195407404363,4.180972862047506e-07,185106.0
16414.02,0.00018755166264120885,5.15115765987117e-07,132566.0
16681.0,0.00019708338151737598,7.00437973293331e-07,79170.0
16952.32,0.00020596699239650625,1.3051055467316779e-06,24906.0
